CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED_p99	ED_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG10	8429886	0.478532	0.488225	-0.009694	2.969749	0.100349	0.655487	-0.259837	1640	173	64	0.595376	0.560694	0.398844	0.439306	0.671875	0.593750	0.359375	0.406250	0.157876	0.120845	-0.170701	-0.116329	6.214094	3.485196	0.182262	0.137103	1.370983	0.772305	0.436195	-0.162478
Cp4.1LG10	8529886	0.480799	0.491949	-0.011150	2.949253	0.099966	0.651188	-0.263537	1611	171	64	0.596491	0.561404	0.397661	0.432749	0.671875	0.593750	0.343750	0.390625	0.178728	0.121893	-0.188414	-0.125822	7.562603	3.805630	0.198282	0.143458	1.678248	0.835981	0.744003	-0.098048
Cp4.1LG10	8629886	0.483412	0.495573	-0.012161	2.955948	0.099529	0.653235	-0.261433	1558	173	65	0.595376	0.566474	0.398844	0.439306	0.646154	0.600000	0.353846	0.400000	0.177946	0.116497	-0.181769	-0.118275	7.078471	3.549596	0.193330	0.137572	1.560739	0.780735	0.623515	-0.156407
Cp4.1LG10	8729886	0.486148	0.498676	-0.012528	2.982969	0.099136	0.659879	-0.255352	1547	173	65	0.595376	0.566474	0.398844	0.439306	0.646154	0.600000	0.353846	0.400000	0.177946	0.116497	-0.181769	-0.118275	7.078471	3.549596	0.193330	0.137572	1.560739	0.780735	0.623515	-0.156407
Cp4.1LG10	8829886	0.488661	0.501505	-0.012844	3.025840	0.098934	0.669907	-0.246213	1482	172	65	0.593023	0.563953	0.401163	0.430233	0.646154	0.600000	0.338462	0.400000	0.193023	0.121557	-0.183095	-0.121557	8.315488	4.021654	0.210107	0.146512	1.828265	0.883826	0.891404	-0.052975
Cp4.1LG10	8929886	0.491236	0.504727	-0.013491	3.072474	0.098883	0.680582	-0.236377	1393	173	64	0.595376	0.560694	0.398844	0.439306	0.671875	0.593750	0.359375	0.406250	0.157876	0.120845	-0.170701	-0.116329	6.214094	3.485196	0.182262	0.137103	1.370983	0.772305	0.436195	-0.162478
Cp4.1LG10	9029886	0.493548	0.507914	-0.014366	3.103580	0.098796	0.687686	-0.229819	1354	176	64	0.602273	0.562500	0.397727	0.437500	0.656250	0.609375	0.328125	0.390625	0.181818	0.120739	-0.186080	-0.116477	8.071971	3.395968	0.207386	0.134943	1.777000	0.744767	0.841211	-0.190928
Cp4.1LG10	9129886	0.495611	0.511078	-0.015467	3.122087	0.098643	0.691930	-0.225949	1321	176	64	0.602273	0.562500	0.397727	0.437500	0.656250	0.609375	0.328125	0.390625	0.181818	0.120739	-0.186080	-0.116477	8.071971	3.395968	0.207386	0.134943	1.777000	0.744767	0.841211	-0.190928
Cp4.1LG10	9229886	0.497900	0.514565	-0.016665	3.137775	0.098431	0.695552	-0.222685	1302	177	64	0.598870	0.559322	0.401130	0.440678	0.656250	0.609375	0.343750	0.406250	0.177348	0.116525	-0.195621	-0.121822	7.777362	3.568867	0.202948	0.137800	1.715629	0.789898	0.779489	-0.146184
Cp4.1LG10	9329886	0.501015	0.518634	-0.017619	3.161069	0.098206	0.700929	-0.217816	1296	177	64	0.598870	0.559322	0.401130	0.440678	0.656250	0.609375	0.343750	0.406250	0.177348	0.116525	-0.195621	-0.121822	7.777362	3.568867	0.202948	0.137800	1.715629	0.789898	0.779489	-0.146184
Cp4.1LG10	9429886	0.505564	0.523395	-0.017832	3.200464	0.098014	0.710011	-0.209588	1259	176	64	0.602273	0.562500	0.397727	0.437500	0.656250	0.609375	0.328125	0.390625	0.181818	0.120739	-0.186080	-0.116477	8.071971	3.395968	0.207386	0.134943	1.777000	0.744767	0.841211	-0.190928
Cp4.1LG10	9529886	0.511808	0.528627	-0.016819	3.255612	0.097892	0.722706	-0.198174	1220	175	64	0.600000	0.560000	0.405714	0.440000	0.656250	0.609375	0.328125	0.390625	0.187679	0.124821	-0.187679	-0.115268	7.354109	3.857299	0.197589	0.143839	1.623079	0.845371	0.687595	-0.089996
Cp4.1LG10	9629886	0.518951	0.533469	-0.014517	3.312630	0.097810	0.735769	-0.186751	1169	175	64	0.600000	0.560000	0.405714	0.440000	0.656250	0.609375	0.328125	0.390625	0.187679	0.124821	-0.187679	-0.115268	7.354109	3.857299	0.197589	0.143839	1.623079	0.845371	0.687595	-0.089996
Cp4.1LG10	9729886	0.525689	0.536996	-0.011308	3.346182	0.097672	0.743386	-0.180784	1030	172	64	0.593023	0.563953	0.401163	0.441860	0.656250	0.593750	0.343750	0.390625	0.179506	0.120640	-0.193314	-0.122456	6.818904	3.744568	0.191134	0.142078	1.503217	0.820852	0.568768	-0.113508
Cp4.1LG10	9829886	0.530938	0.538633	-0.007695	3.334121	0.097306	0.740548	-0.184660	895	172	64	0.593023	0.563953	0.401163	0.441860	0.656250	0.593750	0.343750	0.390625	0.179506	0.120640	-0.193314	-0.122456	6.818904	3.744568	0.191134	0.142078	1.503217	0.820852	0.568768	-0.113508
Cp4.1LG11	1441	0.447044	0.468678	-0.021635	2.291747	0.093585	0.503689	-0.398650	1244	174	60	0.597701	0.563218	0.402299	0.436782	0.650000	0.616667	0.350000	0.400000	0.185633	0.120690	-0.212644	-0.128161	8.096620	4.028117	0.213218	0.150574	1.781640	0.889910	0.856742	-0.034954
Cp4.1LG11	101441	0.445709	0.469784	-0.024075	2.339553	0.094452	0.514016	-0.388732	1361	173	60	0.601156	0.566474	0.398844	0.439306	0.650000	0.616667	0.333333	0.400000	0.190269	0.119557	-0.196050	-0.129384	7.209942	3.868974	0.201156	0.147110	1.579141	0.856375	0.654624	-0.068169
Cp4.1LG11	201441	0.443658	0.470778	-0.027120	2.401262	0.095552	0.527392	-0.375928	1493	171	59	0.596491	0.567251	0.397661	0.438596	0.677966	0.610169	0.338983	0.406780	0.196749	0.123005	-0.188523	-0.118347	7.459710	3.784764	0.202498	0.146992	1.659848	0.839069	0.738407	-0.082139
Cp4.1LG11	301441	0.441060	0.471663	-0.030603	2.474056	0.096845	0.543227	-0.360633	1636	169	60	0.603550	0.562130	0.408284	0.437870	0.666667	0.600000	0.333333	0.400000	0.190631	0.124457	-0.182544	-0.123964	6.632911	3.794119	0.193294	0.146549	1.465069	0.830320	0.541778	-0.092849
Cp4.1LG11	401441	0.438049	0.472107	-0.034058	2.554756	0.098244	0.560849	-0.343398	1766	168	59	0.601190	0.565476	0.404762	0.434524	0.677966	0.610169	0.338983	0.389831	0.187550	0.126211	-0.201776	-0.122982	7.173402	3.995856	0.202684	0.151836	1.588519	0.879807	0.668187	-0.040394
Cp4.1LG11	501441	0.434760	0.472137	-0.037378	2.640269	0.099754	0.579592	-0.324749	1962	166	59	0.590361	0.560241	0.397590	0.433735	0.661017	0.610169	0.338983	0.389831	0.180213	0.118440	-0.198285	-0.122217	7.617127	3.648767	0.209210	0.145191	1.679333	0.806172	0.759726	-0.113373
Cp4.1LG11	601441	0.431439	0.472034	-0.040595	2.726818	0.101405	0.598623	-0.305466	2086	164	59	0.597561	0.567073	0.408537	0.439024	0.661017	0.610169	0.338983	0.389831	0.188095	0.125051	-0.167115	-0.125051	6.109167	3.948309	0.188095	0.150785	1.343866	0.864919	0.425004	-0.053961
Cp4.1LG11	701441	0.428227	0.472091	-0.043865	2.812323	0.103240	0.617448	-0.285995	2245	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG11	801441	0.425224	0.472503	-0.047280	2.897647	0.105278	0.636280	-0.266008	2359	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG11	901441	0.422600	0.473268	-0.050668	2.985566	0.107460	0.655780	-0.244917	2501	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG11	1001441	0.420565	0.474023	-0.053459	3.075784	0.109486	0.675924	-0.223081	2604	160	59	0.606250	0.575000	0.406250	0.437500	0.677966	0.610169	0.338983	0.406780	0.189619	0.126271	-0.192267	-0.121822	6.583954	3.714455	0.195869	0.146822	1.447626	0.812346	0.530186	-0.105029
Cp4.1LG11	1101441	0.419369	0.474489	-0.055121	3.152694	0.110932	0.693231	-0.204308	2473	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG11	1201441	0.419109	0.474540	-0.055432	3.204933	0.111670	0.705117	-0.191328	2266	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG11	1301441	0.419546	0.474169	-0.054623	3.235187	0.111906	0.712110	-0.183513	2121	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG11	1401441	0.420337	0.473795	-0.053458	3.250405	0.111899	0.715721	-0.179215	2093	160	59	0.606250	0.575000	0.406250	0.437500	0.677966	0.610169	0.338983	0.406780	0.189619	0.126271	-0.192267	-0.121822	6.583954	3.714455	0.195869	0.146822	1.447626	0.812346	0.530186	-0.105029
Cp4.1LG11	1501441	0.421215	0.473864	-0.052649	3.260482	0.111911	0.718104	-0.176246	2161	160	59	0.606250	0.575000	0.406250	0.437500	0.677966	0.610169	0.338983	0.406780	0.189619	0.126271	-0.192267	-0.121822	6.583954	3.714455	0.195869	0.146822	1.447626	0.812346	0.530186	-0.105029
Cp4.1LG11	1601441	0.421799	0.474615	-0.052816	3.286862	0.112295	0.723927	-0.170008	2087	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG11	1701441	0.421523	0.476102	-0.054579	3.363391	0.113509	0.740596	-0.153127	2030	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG11	1801441	0.419833	0.478324	-0.058491	3.526149	0.115945	0.775998	-0.117859	2008	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG11	1901441	0.416228	0.481101	-0.064874	3.800759	0.119762	0.835729	-0.058732	2093	160	59	0.606250	0.575000	0.406250	0.437500	0.677966	0.610169	0.338983	0.406780	0.189619	0.126271	-0.192267	-0.121822	6.583954	3.714455	0.195869	0.146822	1.447626	0.812346	0.530186	-0.105029
Cp4.1LG11	2001441	0.409884	0.484242	-0.074357	4.238256	0.125437	0.931103	0.035492	2045	157	59	0.611465	0.566879	0.394904	0.433121	0.677966	0.610169	0.338983	0.389831	0.204685	0.121991	-0.198208	-0.126093	8.285125	3.815434	0.219367	0.149519	1.828877	0.851966	0.912458	-0.064485
Cp4.1LG11	2101441	0.400269	0.487579	-0.087309	4.874263	0.133416	1.070001	0.172771	2005	156	59	0.602564	0.570513	0.403846	0.435897	0.677966	0.610169	0.338983	0.389831	0.210452	0.131247	-0.199913	-0.120709	9.775262	3.550112	0.238374	0.144502	2.141124	0.786692	1.225174	-0.129277
Cp4.1LG11	2201441	0.387501	0.490807	-0.103306	5.691562	0.143653	1.248586	0.349388	2006	155	59	0.600000	0.567742	0.387097	0.432258	0.677966	0.610169	0.338983	0.389831	0.202952	0.131110	-0.190814	-0.128704	7.988344	4.142904	0.214981	0.156151	1.745948	0.914270	0.830410	-0.001294
Cp4.1LG11	2301441	0.372539	0.494219	-0.121680	6.630666	0.155821	1.453751	0.552665	1979	155	58	0.600000	0.567742	0.406452	0.438710	0.655172	0.603448	0.327586	0.396552	0.186318	0.126029	-0.196996	-0.126029	7.315297	3.646129	0.207898	0.147497	1.615810	0.800685	0.702827	-0.112173
Cp4.1LG11	2401441	0.356669	0.498229	-0.141560	7.621357	0.169433	1.670095	0.767755	1865	155	58	0.600000	0.567742	0.406452	0.438710	0.655172	0.603448	0.327586	0.396552	0.186318	0.126029	-0.196996	-0.126029	7.315297	3.646129	0.207898	0.147497	1.615810	0.800685	0.702827	-0.112173
Cp4.1LG11	2501441	0.341327	0.502812	-0.161485	8.588257	0.183481	1.881203	0.978636	1707	156	59	0.602564	0.570513	0.403846	0.435897	0.677966	0.610169	0.338983	0.389831	0.210452	0.131247	-0.199913	-0.120709	9.775262	3.550112	0.238374	0.144502	2.141124	0.786692	1.225174	-0.129277
Cp4.1LG11	2601441	0.327925	0.507631	-0.179706	9.471611	0.196713	2.074223	1.172310	1638	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG11	2701441	0.317519	0.512222	-0.194702	10.231783	0.208087	2.240622	1.339692	1485	164	59	0.597561	0.567073	0.408537	0.439024	0.661017	0.610169	0.338983	0.389831	0.188095	0.125051	-0.167115	-0.125051	6.109167	3.948309	0.188095	0.150785	1.343866	0.864919	0.425004	-0.053961
Cp4.1LG11	2801441	0.310168	0.516048	-0.205880	10.853625	0.217052	2.377009	1.476899	1487	167	60	0.616766	0.574850	0.389222	0.437126	0.666667	0.600000	0.366667	0.400000	0.196207	0.119661	-0.199601	-0.114970	7.407530	3.615129	0.204790	0.143613	1.622493	0.797386	0.699964	-0.125147
Cp4.1LG11	2901441	0.305500	0.519378	-0.213879	11.378521	0.224053	2.492370	1.592670	1427	167	59	0.598802	0.562874	0.407186	0.437126	0.644068	0.610169	0.338983	0.406780	0.191007	0.124125	-0.186034	-0.124125	6.939499	3.801065	0.198924	0.148077	1.534509	0.839490	0.614531	-0.080394
Cp4.1LG11	3001441	0.303009	0.522902	-0.219894	11.869791	0.230062	2.600552	1.700813	1400	168	59	0.601190	0.565476	0.404762	0.434524	0.677966	0.610169	0.338983	0.389831	0.187550	0.126211	-0.201776	-0.122982	7.173402	3.995856	0.202684	0.151836	1.588519	0.879807	0.668187	-0.040394
Cp4.1LG11	3101441	0.302438	0.527077	-0.224638	12.324275	0.235413	2.700739	1.800737	1407	168	59	0.601190	0.565476	0.404762	0.434524	0.677966	0.610169	0.338983	0.389831	0.187550	0.126211	-0.201776	-0.122982	7.173402	3.995856	0.202684	0.151836	1.588519	0.879807	0.668187	-0.040394
Cp4.1LG11	3201441	0.303721	0.531873	-0.228152	12.688847	0.239735	2.781131	1.880838	1349	166	59	0.590361	0.560241	0.397590	0.433735	0.661017	0.610169	0.338983	0.389831	0.180213	0.118440	-0.198285	-0.122217	7.617127	3.648767	0.209210	0.145191	1.679333	0.806172	0.759726	-0.113373
Cp4.1LG11	3301441	0.306543	0.536899	-0.230357	12.921833	0.242685	2.832493	1.932012	1397	168	59	0.601190	0.565476	0.404762	0.434524	0.677966	0.610169	0.338983	0.389831	0.187550	0.126211	-0.201776	-0.122982	7.173402	3.995856	0.202684	0.151836	1.588519	0.879807	0.668187	-0.040394
Cp4.1LG11	3401441	0.310494	0.541991	-0.231497	13.043100	0.244414	2.859082	1.958427	1399	166	59	0.590361	0.560241	0.397590	0.433735	0.661017	0.610169	0.338983	0.389831	0.180213	0.118440	-0.198285	-0.122217	7.617127	3.648767	0.209210	0.145191	1.679333	0.806172	0.759726	-0.113373
Cp4.1LG11	3501441	0.315015	0.547145	-0.232130	13.113203	0.245437	2.874159	1.973230	1461	168	60	0.607143	0.565476	0.398810	0.440476	0.666667	0.616667	0.333333	0.383333	0.179762	0.128572	-0.220238	-0.129762	8.583634	3.971393	0.220238	0.150000	1.891504	0.877041	0.968546	-0.045909
Cp4.1LG11	3601441	0.319552	0.552170	-0.232618	13.179348	0.246048	2.888098	1.986481	1526	166	60	0.602410	0.566265	0.409639	0.439759	0.683333	0.616667	0.333333	0.400000	0.186145	0.122691	-0.213855	-0.128715	8.937528	3.770916	0.222691	0.146787	1.980250	0.831446	1.057857	-0.090744
Cp4.1LG11	3701441	0.323346	0.556424	-0.233078	13.253735	0.246251	2.903782	2.000931	1562	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG11	3801441	0.326070	0.559492	-0.233422	13.320850	0.245996	2.918193	2.013627	1673	166	60	0.602410	0.566265	0.409639	0.439759	0.683333	0.616667	0.333333	0.400000	0.186145	0.122691	-0.213855	-0.128715	8.937528	3.770916	0.222691	0.146787	1.980250	0.831446	1.057857	-0.090744
Cp4.1LG11	3901441	0.327741	0.561135	-0.233395	13.328398	0.245085	2.919832	2.013425	1734	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG11	4001441	0.328522	0.561690	-0.233167	13.261334	0.243765	2.905328	1.997507	1840	166	60	0.602410	0.566265	0.409639	0.439759	0.683333	0.616667	0.333333	0.400000	0.186145	0.122691	-0.213855	-0.128715	8.937528	3.770916	0.222691	0.146787	1.980250	0.831446	1.057857	-0.090744
Cp4.1LG11	4101441	0.328273	0.561595	-0.233322	13.180724	0.242736	2.888113	1.979641	2064	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG11	4201441	0.326879	0.561356	-0.234477	13.187370	0.242708	2.890385	1.981844	2091	175	61	0.594286	0.560000	0.400000	0.440000	0.672131	0.606557	0.344262	0.393443	0.217237	0.120843	-0.209274	-0.127307	9.767223	4.009294	0.232131	0.149414	2.150980	0.882095	1.223086	-0.045692
Cp4.1LG11	4301441	0.325123	0.561779	-0.236656	13.344865	0.243832	2.925929	2.017253	2081	178	62	0.595506	0.561798	0.404494	0.438202	0.661290	0.612903	0.338710	0.403226	0.185937	0.125589	-0.185212	-0.124864	7.437999	4.201492	0.201341	0.151504	1.636658	0.927020	0.705276	-0.004333
Cp4.1LG11	4401441	0.323591	0.562922	-0.239331	13.632198	0.245677	2.989866	2.080552	2130	178	62	0.595506	0.561798	0.404494	0.438202	0.661290	0.612903	0.338710	0.403226	0.185937	0.125589	-0.185212	-0.124864	7.437999	4.201492	0.201341	0.151504	1.636658	0.927020	0.705276	-0.004333
Cp4.1LG11	4501441	0.322518	0.564449	-0.241932	13.967079	0.247705	3.064008	2.153704	2159	177	62	0.587571	0.564972	0.406780	0.440678	0.677419	0.612903	0.338710	0.403226	0.177055	0.121378	-0.231911	-0.133497	9.879530	4.083371	0.231911	0.149626	2.172935	0.899032	1.241838	-0.031986
Cp4.1LG11	4601441	0.321802	0.566189	-0.244387	14.309062	0.249805	3.139493	2.228070	2234	174	62	0.603448	0.563218	0.402299	0.436782	0.661290	0.612903	0.338710	0.387097	0.195773	0.118650	-0.196885	-0.127734	8.002357	3.893805	0.209492	0.146273	1.756959	0.859732	0.826876	-0.070341
Cp4.1LG11	4701441	0.321474	0.568367	-0.246894	14.643436	0.252130	3.213281	2.300948	2368	171	62	0.590643	0.561404	0.403509	0.438596	0.661290	0.612903	0.338710	0.403226	0.171477	0.112809	-0.183173	-0.120260	6.893942	3.649315	0.194869	0.142049	1.517940	0.801473	0.588833	-0.127686
Cp4.1LG11	4801441	0.321411	0.570898	-0.249487	14.933634	0.254572	3.277430	2.364691	2425	171	61	0.590643	0.561404	0.403509	0.438596	0.655738	0.606557	0.327869	0.393443	0.198351	0.124628	-0.191449	-0.128176	7.367075	3.982573	0.200652	0.149267	1.606718	0.878434	0.680249	-0.048069
Cp4.1LG11	4901441	0.321518	0.573483	-0.251965	15.149594	0.256811	3.325326	2.412697	2482	172	61	0.593023	0.563953	0.406977	0.441860	0.655738	0.606557	0.327869	0.393443	0.167366	0.123999	-0.196436	-0.120282	7.161590	3.574923	0.199580	0.141441	1.569778	0.787257	0.642952	-0.139558
Cp4.1LG11	5001441	0.321659	0.575691	-0.254032	15.287807	0.258574	3.356187	2.443979	2555	171	61	0.590643	0.561404	0.403509	0.438596	0.655738	0.606557	0.327869	0.393443	0.198351	0.124628	-0.191449	-0.128176	7.367075	3.982573	0.200652	0.149267	1.606718	0.878434	0.680249	-0.048069
Cp4.1LG11	5101441	0.321965	0.577319	-0.255354	15.348080	0.259622	3.369889	2.458221	2597	171	62	0.590643	0.561404	0.403509	0.438596	0.661290	0.612903	0.338710	0.403226	0.171477	0.112809	-0.183173	-0.120260	6.893942	3.649315	0.194869	0.142049	1.517940	0.801473	0.588833	-0.127686
Cp4.1LG11	5201441	0.322879	0.578418	-0.255540	15.324717	0.259656	3.365016	2.453774	2716	173	62	0.601156	0.566474	0.404624	0.439306	0.661290	0.596774	0.338710	0.403226	0.181801	0.114861	-0.191870	-0.127634	6.950707	4.011381	0.195506	0.148331	1.527514	0.877348	0.597762	-0.052343
Cp4.1LG11	5301441	0.324679	0.579012	-0.254333	15.206624	0.258433	3.339036	2.427975	2757	172	62	0.604651	0.563953	0.395349	0.436047	0.645161	0.596774	0.354839	0.403226	0.163916	0.117404	-0.185859	-0.121343	6.614901	3.655365	0.190360	0.141973	1.459812	0.803893	0.530345	-0.125502
Cp4.1LG11	5401441	0.327587	0.579147	-0.251560	14.966941	0.255765	3.286141	2.375138	2722	173	62	0.601156	0.566474	0.404624	0.439306	0.661290	0.596774	0.338710	0.403226	0.181801	0.114861	-0.191870	-0.127634	6.950707	4.011381	0.195506	0.148331	1.527514	0.877348	0.597762	-0.052343
Cp4.1LG11	5501441	0.331693	0.578819	-0.247126	14.579675	0.251532	3.200832	2.289917	2622	172	62	0.604651	0.563953	0.395349	0.436047	0.645161	0.596774	0.354839	0.403226	0.163916	0.117404	-0.185859	-0.121343	6.614901	3.655365	0.190360	0.141973	1.459812	0.803893	0.530345	-0.125502
Cp4.1LG11	5601441	0.337202	0.578012	-0.240810	14.014720	0.245554	3.076661	2.166032	2669	173	62	0.601156	0.566474	0.404624	0.439306	0.661290	0.596774	0.338710	0.403226	0.181801	0.114861	-0.191870	-0.127634	6.950707	4.011381	0.195506	0.148331	1.527514	0.877348	0.597762	-0.052343
Cp4.1LG11	5701441	0.344380	0.576228	-0.231848	13.223283	0.237281	2.902950	1.992901	2617	175	62	0.605714	0.571429	0.400000	0.440000	0.661290	0.612903	0.338710	0.403226	0.187004	0.123502	-0.180276	-0.124147	7.201218	3.743952	0.197788	0.143318	1.574112	0.826956	0.643748	-0.103441
Cp4.1LG11	5801441	0.352832	0.573342	-0.220509	12.253209	0.227079	2.690256	1.780997	2488	174	62	0.603448	0.563218	0.402299	0.436782	0.661290	0.612903	0.338710	0.387097	0.195773	0.118650	-0.196885	-0.127734	8.002357	3.893805	0.209492	0.146273	1.756959	0.859732	0.826876	-0.070341
Cp4.1LG11	5901441	0.361646	0.569589	-0.207943	11.232732	0.216041	2.466700	1.558212	2295	176	62	0.596591	0.556818	0.403409	0.437500	0.661290	0.612903	0.338710	0.403226	0.174487	0.119501	-0.189699	-0.129948	6.973919	4.203331	0.193548	0.151759	1.544610	0.927421	0.613772	-0.003298
Cp4.1LG11	6001441	0.370063	0.565373	-0.195310	10.288701	0.205212	2.260015	1.351951	2201	175	61	0.594286	0.560000	0.400000	0.440000	0.672131	0.606557	0.344262	0.393443	0.217237	0.120843	-0.209274	-0.127307	9.767223	4.009294	0.232131	0.149414	2.150980	0.882095	1.223086	-0.045692
Cp4.1LG11	6101441	0.378542	0.561174	-0.182632	9.452191	0.194712	2.076786	1.168588	2072	185	63	0.600000	0.562162	0.405405	0.437838	0.650794	0.603175	0.333333	0.396825	0.190305	0.122437	-0.186272	-0.122780	7.714696	3.588251	0.202832	0.138653	1.692048	0.788088	0.756006	-0.147987
Cp4.1LG11	6201441	0.387970	0.556287	-0.168317	8.674459	0.183651	1.906227	0.997068	2047	174	62	0.603448	0.563218	0.402299	0.436782	0.661290	0.612903	0.338710	0.387097	0.195773	0.118650	-0.196885	-0.127734	8.002357	3.893805	0.209492	0.146273	1.756959	0.859732	0.826876	-0.070341
