CHROM	START	STOP	PEAK
Cp4.1LG11	3599057	3599282	3.54994
Cp4.1LG11	3602226	3602427	4.51582
Cp4.1LG11	3620779	3621495	6.40333
Cp4.1LG11	3722258	3722861	5.69077
Cp4.1LG11	3725040	3725145	3.10278
Cp4.1LG11	3725557	3725740	3.09826
Cp4.1LG11	3725557	3725740	3.04438
Cp4.1LG11	3729559	3729851	6.74784
Cp4.1LG11	3729945	3730106	5.06470
Cp4.1LG11	3729945	3730106	3.41266
Cp4.1LG11	3729945	3730106	4.11721
Cp4.1LG11	3729945	3730106	3.61123
Cp4.1LG11	3730106	3730343	4.73369
Cp4.1LG11	3730344	3731046	3.94864
Cp4.1LG11	3732063	3733800	21.18023
Cp4.1LG11	3733800	3734074	7.72149
Cp4.1LG11	3735880	3736088	3.27349
Cp4.1LG11	3735880	3736088	3.12782
Cp4.1LG11	3735880	3736088	3.11152
Cp4.1LG11	3737886	3738485	10.46564
Cp4.1LG11	3737886	3738485	8.47082
Cp4.1LG11	3737886	3738485	6.90900
Cp4.1LG11	3743179	3743472	4.65846
Cp4.1LG11	3743179	3743472	3.21416
Cp4.1LG11	3745071	3745333	3.10512
Cp4.1LG11	3745071	3745333	4.91293
Cp4.1LG11	3749365	3749605	3.81603
Cp4.1LG11	3759333	3760937	4.37047
Cp4.1LG11	3761016	3761324	4.75340
Cp4.1LG11	3763487	3763613	3.10405
Cp4.1LG11	3763487	3763613	3.10210
Cp4.1LG11	3766179	3766677	3.57768
Cp4.1LG11	3766179	3766677	3.56812
Cp4.1LG11	3766179	3766677	3.20104
Cp4.1LG11	3770012	3771066	4.30136
Cp4.1LG11	3781436	3781728	4.93111
Cp4.1LG11	3787988	3788559	3.70839
Cp4.1LG11	3790298	3791149	3.69600
Cp4.1LG11	3793810	3794031	3.53534
Cp4.1LG11	3793810	3794031	3.21566
Cp4.1LG11	3803399	3804119	3.26820
Cp4.1LG11	3807850	3809020	4.20422
Cp4.1LG11	3815171	3815396	4.31399
Cp4.1LG11	3859255	3859636	4.60929
Cp4.1LG11	3859710	3865923	6.39008
Cp4.1LG11	3865923	3867676	3.15483
Cp4.1LG11	3884645	3885422	3.28073
Cp4.1LG11	3889278	3890124	3.54338
Cp4.1LG11	3892306	3892648	4.96555
Cp4.1LG11	3904937	3905388	3.20924
Cp4.1LG11	3904937	3905388	3.24055
Cp4.1LG11	3909735	3910210	3.18066
Cp4.1LG11	3913743	3914215	5.60041
Cp4.1LG11	3925168	3925385	3.14123
Cp4.1LG11	3942230	3943701	7.95531
Cp4.1LG11	3944277	3945218	5.51149
Cp4.1LG11	3945627	3946336	3.80516
Cp4.1LG11	3952547	3952947	3.89083
Cp4.1LG11	3953588	3954541	6.19756
Cp4.1LG11	3965519	3966065	6.51126
Cp4.1LG11	3968276	3969802	4.34772
Cp4.1LG11	3969802	3970085	3.68897
Cp4.1LG11	3976741	3978124	4.04149
Cp4.1LG11	4036144	4036453	5.93379
Cp4.1LG11	4036598	4036782	4.93088
Cp4.1LG11	4037688	4038411	5.62307
Cp4.1LG11	4046987	4047542	3.42327
Cp4.1LG11	4181201	4203878	3.92747
Cp4.1LG11	4211231	4211718	3.66587
Cp4.1LG11	4211231	4211718	3.76893
Cp4.1LG11	4211231	4211718	5.47233
Cp4.1LG11	4211838	4212207	7.25634
Cp4.1LG11	4213786	4214412	3.17818
Cp4.1LG11	4222289	4222945	4.06998
Cp4.1LG11	4224727	4225212	4.28033
Cp4.1LG11	4224727	4225212	5.22391
Cp4.1LG11	4224727	4225212	3.62190
Cp4.1LG11	4225342	4226356	4.61091
Cp4.1LG11	4229623	4230018	3.07056
Cp4.1LG11	4231029	4231282	5.32057
Cp4.1LG11	4235745	4236009	5.25737
Cp4.1LG11	4236068	4236789	4.02102
Cp4.1LG11	4236068	4236789	7.89595
Cp4.1LG11	4236068	4236789	7.18850
Cp4.1LG11	4283167	4286028	3.04091
Cp4.1LG11	4298984	4299743	3.43951
Cp4.1LG11	4299844	4300360	3.04268
Cp4.1LG11	4299844	4300360	3.15197
Cp4.1LG11	4300407	4301023	4.25210
Cp4.1LG11	4301261	4301767	3.45776
Cp4.1LG11	4302184	4302682	3.84141
Cp4.1LG11	4302682	4303249	6.05495
Cp4.1LG11	4302682	4303249	5.06351
Cp4.1LG11	4305608	4307272	4.94979
Cp4.1LG11	4309762	4310157	4.03319
Cp4.1LG11	4324018	4324326	3.17497
Cp4.1LG11	4336323	4336566	4.47751
Cp4.1LG11	4352704	4357825	3.46756
Cp4.1LG11	4369346	4374817	3.25902
Cp4.1LG11	4378506	4379077	6.86510
Cp4.1LG11	4384517	4384828	3.72202
Cp4.1LG11	4391112	4391247	3.17208
Cp4.1LG11	4392648	4392947	3.79768
Cp4.1LG11	4392975	4393064	3.55504
Cp4.1LG11	4404309	4404614	3.38675
Cp4.1LG11	4405426	4405965	4.30234
Cp4.1LG11	4405426	4405965	4.73401
Cp4.1LG11	4406600	4406819	3.63802
Cp4.1LG11	4446026	4446219	3.56960
Cp4.1LG11	4451301	4451611	3.08814
Cp4.1LG11	4452535	4452984	7.42766
Cp4.1LG11	4452535	4452984	3.07575
Cp4.1LG11	4453985	4454318	6.16075
Cp4.1LG11	4477348	4478247	6.82803
Cp4.1LG11	4481298	4481886	6.41857
Cp4.1LG11	4485206	4485230	3.08478
Cp4.1LG11	4485241	4485410	5.08169
Cp4.1LG11	4485241	4485410	7.31796
Cp4.1LG11	4485241	4485410	7.13714
Cp4.1LG11	4485241	4485410	5.43613
Cp4.1LG11	4490799	4490990	3.28920
Cp4.1LG11	4491920	4492360	5.02271
Cp4.1LG11	4492431	4492848	3.33068
Cp4.1LG11	4509713	4509907	4.30045
Cp4.1LG11	4520452	4520670	12.09256
Cp4.1LG11	4526874	4527254	4.15185
Cp4.1LG11	4526874	4527254	3.26862
Cp4.1LG11	4528861	4529066	4.56043
Cp4.1LG11	4539636	4539998	3.28634
Cp4.1LG11	4548523	4548740	5.56888
Cp4.1LG11	4554682	4555133	3.39204
Cp4.1LG11	4560500	4560841	3.69766
Cp4.1LG11	4569054	4570292	4.60254
Cp4.1LG11	4580001	4580453	3.59529
Cp4.1LG11	4597101	4597440	5.85195
Cp4.1LG11	4598135	4598461	4.77304
Cp4.1LG11	4598135	4598461	4.91949
Cp4.1LG11	4598766	4606689	5.05819
Cp4.1LG11	4607161	4616633	7.71320
Cp4.1LG11	4636466	4636525	3.30599
Cp4.1LG11	4645834	4646023	4.42937
Cp4.1LG11	4646023	4646074	3.56960
Cp4.1LG11	4660742	4660932	3.06175
Cp4.1LG11	4660742	4660932	3.12354
Cp4.1LG11	4660742	4660932	3.13178
Cp4.1LG11	4671203	4678357	3.51310
Cp4.1LG11	4679494	4679833	5.82565
Cp4.1LG11	4684311	4684408	3.36508
Cp4.1LG11	4684433	4684540	5.39933
Cp4.1LG11	4685761	4685958	3.25302
Cp4.1LG11	4700537	4702459	9.61685
Cp4.1LG11	4700537	4702459	3.53582
Cp4.1LG11	4705197	4706015	6.82913
Cp4.1LG11	4712545	4712979	3.83837
Cp4.1LG11	4718103	4719035	3.61731
Cp4.1LG11	4727994	4728301	3.08018
Cp4.1LG11	4731770	4732110	3.00482
Cp4.1LG11	4753882	4754276	4.42839
Cp4.1LG11	4753882	4754276	3.87033
Cp4.1LG11	4754900	4755201	3.49229
Cp4.1LG11	4777065	4777510	3.20612
Cp4.1LG11	4777065	4777510	4.58192
Cp4.1LG11	4777065	4777510	5.51646
Cp4.1LG11	4777065	4777510	4.89454
Cp4.1LG11	4786296	4786601	4.75465
Cp4.1LG11	4791896	4792218	4.28973
Cp4.1LG11	4794569	4794747	3.34453
Cp4.1LG11	4815769	4816093	5.11002
Cp4.1LG11	4827518	4828189	15.07151
Cp4.1LG11	4840933	4841950	4.49760
Cp4.1LG11	4842660	4842896	3.95109
Cp4.1LG11	4873610	4873782	4.15708
Cp4.1LG11	4875600	4876073	4.54205
Cp4.1LG11	4875600	4876073	5.03603
Cp4.1LG11	4876314	4876679	3.09206
Cp4.1LG11	4885798	4886062	3.25332
Cp4.1LG11	4886594	4887757	4.26571
Cp4.1LG11	4887757	4888688	7.91541
Cp4.1LG11	4889765	4889996	3.35879
Cp4.1LG11	4889996	4890772	5.36703
Cp4.1LG11	4889996	4890772	5.56463
Cp4.1LG11	4889996	4890772	7.15102
Cp4.1LG11	4889996	4890772	23.02633
Cp4.1LG11	4889996	4890772	8.79889
Cp4.1LG11	4911382	4911792	5.15219
Cp4.1LG11	4913469	4913808	5.10830
Cp4.1LG11	4915845	4916134	4.67804
Cp4.1LG11	4916287	4916772	5.16154
Cp4.1LG11	4930331	4930621	3.14855
Cp4.1LG11	4930331	4930621	3.38324
Cp4.1LG11	4930857	4931146	3.16923
Cp4.1LG11	4934335	4934528	3.46577
Cp4.1LG11	4939171	4939788	5.45564
Cp4.1LG11	4939171	4939788	3.86584
Cp4.1LG11	4957309	4958118	3.23375
Cp4.1LG11	4973311	4973805	3.64072
Cp4.1LG11	4975109	4975560	6.06792
Cp4.1LG11	4977835	4978128	3.40503
Cp4.1LG11	4985540	4985726	3.43337
Cp4.1LG11	4987956	4988377	5.51752
Cp4.1LG11	4992813	4993216	3.74234
Cp4.1LG11	4993608	4993944	5.92011
Cp4.1LG11	4999153	4999244	4.93374
Cp4.1LG11	4999384	4999681	3.70712
Cp4.1LG11	5004243	5006413	8.86154
Cp4.1LG11	5009691	5010238	4.36968
Cp4.1LG11	5017580	5017712	5.11044
Cp4.1LG11	5029697	5030217	4.56746
Cp4.1LG11	5059804	5059996	3.03340
Cp4.1LG11	5061945	5062406	10.62993
Cp4.1LG11	5067220	5067540	3.78178
Cp4.1LG11	5067220	5067540	3.31310
Cp4.1LG11	5069030	5069386	8.80435
Cp4.1LG11	5069030	5069386	7.80396
Cp4.1LG11	5073835	5074285	7.63501
Cp4.1LG11	5073835	5074285	7.69884
Cp4.1LG11	5074586	5074752	3.12415
Cp4.1LG11	5078322	5078686	3.97779
Cp4.1LG11	5086654	5087166	3.33281
Cp4.1LG11	5095716	5096284	4.28428
Cp4.1LG11	5114672	5114910	4.97027
Cp4.1LG11	5114672	5114910	4.37094
Cp4.1LG11	5114672	5114910	4.19525
Cp4.1LG11	5119880	5120382	4.22601
Cp4.1LG11	5119880	5120382	5.20718
Cp4.1LG11	5120382	5120475	3.51883
Cp4.1LG11	5121304	5121729	3.67634
Cp4.1LG11	5122032	5122304	4.04240
Cp4.1LG11	5122367	5122715	8.03509
Cp4.1LG11	5137347	5137619	8.44728
Cp4.1LG11	5138159	5138507	4.88340
Cp4.1LG11	5140465	5140941	10.24405
Cp4.1LG11	5140465	5140941	12.73732
Cp4.1LG11	5142978	5143347	6.20381
Cp4.1LG11	5147678	5148009	3.78953
Cp4.1LG11	5148346	5148559	3.63673
Cp4.1LG11	5148887	5149022	3.69925
Cp4.1LG11	5148887	5149022	4.48657
Cp4.1LG11	5149024	5149249	4.09247
Cp4.1LG11	5149320	5149723	5.35795
Cp4.1LG11	5149320	5149723	4.30330
Cp4.1LG11	5149320	5149723	3.64915
Cp4.1LG11	5149748	5150234	12.44278
Cp4.1LG11	5149748	5150234	11.52576
Cp4.1LG11	5152876	5153296	12.82846
Cp4.1LG11	5153401	5153778	7.09273
Cp4.1LG11	5153401	5153778	6.74732
Cp4.1LG11	5154537	5154825	4.30927
Cp4.1LG11	5154537	5154825	3.03818
Cp4.1LG11	5158066	5158281	4.45663
Cp4.1LG11	5158066	5158281	4.90580
Cp4.1LG11	5160746	5161047	3.86539
Cp4.1LG11	5178388	5178876	3.33705
Cp4.1LG11	5179171	5179481	3.51389
Cp4.1LG11	5179641	5179993	3.89248
Cp4.1LG11	5179641	5179993	3.66551
Cp4.1LG11	5183597	5183908	3.09225
Cp4.1LG11	5187581	5188064	3.59299
Cp4.1LG11	5188159	5188528	6.59517
Cp4.1LG11	5191781	5192594	5.39764
Cp4.1LG11	5195164	5196345	6.31627
Cp4.1LG11	5200490	5201359	15.33754
Cp4.1LG11	5201872	5202973	3.30856
Cp4.1LG11	5201872	5202973	7.68667
Cp4.1LG11	5203539	5204196	5.34271
Cp4.1LG11	5208463	5208511	3.04771
Cp4.1LG11	5230410	5230943	3.34831
Cp4.1LG11	5232231	5232630	3.51028
Cp4.1LG11	5232231	5232630	5.88866
Cp4.1LG11	5234407	5235505	8.61863
Cp4.1LG11	5236908	5237537	4.45237
Cp4.1LG11	5238581	5239039	5.11557
Cp4.1LG11	5242099	5242609	4.62272
Cp4.1LG11	5245177	5245220	3.16216
Cp4.1LG11	5246394	5246470	7.67018
Cp4.1LG11	5246470	5246603	7.90001
Cp4.1LG11	5250562	5250719	3.72216
Cp4.1LG11	5254853	5257207	3.19811
Cp4.1LG11	5283637	5283658	3.18541
Cp4.1LG11	5306405	5306474	3.73656
Cp4.1LG11	5323444	5323478	3.05949
Cp4.1LG11	5324426	5324535	3.48539
Cp4.1LG11	5324426	5324535	3.06960
Cp4.1LG11	5349801	5349893	3.25703
Cp4.1LG11	5364882	5365054	3.41623
Cp4.1LG11	5368544	5368701	3.96353
Cp4.1LG11	5369873	5370003	5.19488
Cp4.1LG11	5373752	5374051	3.19405
Cp4.1LG11	5380128	5380318	3.57825
Cp4.1LG11	5383308	5383628	4.16436
Cp4.1LG11	5383308	5383628	10.30367
Cp4.1LG11	5387754	5387980	4.04676
Cp4.1LG11	5394703	5394802	6.19712
Cp4.1LG11	5395003	5395195	5.09875
Cp4.1LG11	5395464	5395645	3.78919
Cp4.1LG11	5395713	5395910	5.59935
Cp4.1LG11	5396012	5396138	3.34242
Cp4.1LG11	5396558	5396752	6.85552
Cp4.1LG11	5405358	5405457	4.45234
Cp4.1LG11	5427604	5429550	4.23504
Cp4.1LG11	5429580	5429909	5.11578
Cp4.1LG11	5431637	5431919	3.69150
Cp4.1LG11	5435591	5435699	6.89955
Cp4.1LG11	5435992	5436197	11.48987
Cp4.1LG11	5436251	5436357	3.84980
Cp4.1LG11	5436357	5436409	4.22495
Cp4.1LG11	5436833	5437027	10.24744
Cp4.1LG11	5440565	5440954	5.62392
Cp4.1LG11	5441727	5443634	8.14748
Cp4.1LG11	5443634	5445170	20.63648
Cp4.1LG11	5443634	5445170	27.23119
Cp4.1LG11	5445326	5445769	3.57579
Cp4.1LG11	5446010	5446175	3.68677
Cp4.1LG11	5446390	5447441	6.61108
Cp4.1LG11	5446390	5447441	10.29344
Cp4.1LG11	5446390	5447441	16.10101
Cp4.1LG11	5446390	5447441	20.50726
Cp4.1LG11	5446390	5447441	18.62483
Cp4.1LG11	5446390	5447441	3.52639
Cp4.1LG11	5446390	5447441	6.51811
Cp4.1LG11	5450011	5450473	3.48706
Cp4.1LG11	5459256	5460626	3.37771
Cp4.1LG11	5470549	5471181	3.94516
Cp4.1LG11	5478908	5479527	3.47020
Cp4.1LG11	5480120	5480854	6.84072
Cp4.1LG11	5493681	5494451	3.16651
Cp4.1LG11	5500358	5500594	3.60019
Cp4.1LG11	5500935	5501229	3.73304
Cp4.1LG11	5501229	5501468	3.20946
Cp4.1LG11	5518837	5519414	8.95920
Cp4.1LG11	5518837	5519414	8.98061
Cp4.1LG11	5522009	5522491	5.83824
Cp4.1LG11	5522619	5523143	4.71303
Cp4.1LG11	5522619	5523143	4.84701
Cp4.1LG11	5522619	5523143	5.10774
Cp4.1LG11	5526164	5526931	3.22264
Cp4.1LG11	5548805	5549223	7.18670
Cp4.1LG11	5551882	5551995	3.50048
Cp4.1LG11	5562755	5562876	3.56907
Cp4.1LG11	5564913	5565100	3.57987
Cp4.1LG11	5570240	5570646	5.28898
Cp4.1LG11	5608532	5608901	4.87462
Cp4.1LG11	5626063	5626508	4.56234
Cp4.1LG11	5627213	5627579	5.94014
Cp4.1LG11	5627213	5627579	6.78998
Cp4.1LG11	5628872	5629053	3.30314
Cp4.1LG11	5629093	5629354	3.37435
Cp4.1LG11	5700305	5700400	3.09289
Cp4.1LG11	5700305	5700400	3.56438
Cp4.1LG11	5700305	5700400	3.46160
Cp4.1LG11	5714315	5714421	4.42610
Cp4.1LG11	5736943	5737185	5.94503
Cp4.1LG11	5736943	5737185	4.48902
Cp4.1LG11	5741051	5741362	5.88785
Cp4.1LG11	5748733	5749120	3.10506
Cp4.1LG11	5748733	5749120	4.70425
Cp4.1LG11	5781100	5782798	6.52456
Cp4.1LG11	5784022	5784213	4.50777
Cp4.1LG11	5784407	5784536	3.72826
Cp4.1LG11	5792055	5792430	6.23656
Cp4.1LG11	5793475	5793941	4.56597
Cp4.1LG11	5793475	5793941	11.55246
Cp4.1LG11	5793475	5793941	7.30435
Cp4.1LG11	5810965	5811132	3.96254
Cp4.1LG11	5817580	5817784	3.62502
Cp4.1LG11	5819666	5819852	3.08616
Cp4.1LG11	5830123	5830156	3.57541
Cp4.1LG11	5831559	5831653	5.46868
Cp4.1LG11	5864114	5864538	4.26301
Cp4.1LG11	5867412	5872521	5.81514
Cp4.1LG11	5867412	5872521	6.39495
Cp4.1LG11	5874843	5875132	3.10302
Cp4.1LG11	5900117	5900225	3.27743
Cp4.1LG11	5904048	5904175	3.43353
Cp4.1LG11	5921633	5921892	3.85169
Cp4.1LG11	5933261	5933758	3.60701
Cp4.1LG11	5949372	5949873	3.81627
Cp4.1LG11	5966188	5966426	4.39749
Cp4.1LG11	5972066	5972279	3.81286
Cp4.1LG11	5985265	5985412	3.46791
Cp4.1LG11	5990926	5991027	3.04305
Cp4.1LG11	5990926	5991027	3.06650
Cp4.1LG11	5995876	5995956	4.64413
Cp4.1LG11	5996055	5996219	4.22042
Cp4.1LG11	6002044	6002458	7.61747
Cp4.1LG11	6002044	6002458	5.49164
Cp4.1LG11	6012205	6012505	5.78379
Cp4.1LG11	6013279	6013399	4.13363
Cp4.1LG11	6013762	6013991	8.22874
Cp4.1LG11	6013991	6014249	11.11616
Cp4.1LG11	6013991	6014249	12.08597
Cp4.1LG11	6026643	6027463	3.71478
Cp4.1LG11	6029473	6029683	5.10240
Cp4.1LG11	6030480	6030897	4.43462
Cp4.1LG11	6058467	6058625	3.39054
Cp4.1LG11	6076613	6076791	3.95631
Cp4.1LG11	6077679	6077987	5.53467
Cp4.1LG11	6079163	6079418	4.40357
Cp4.1LG11	6088483	6088851	3.68575
Cp4.1LG11	6107489	6107771	6.24587
Cp4.1LG11	6108167	6108498	9.19570
Cp4.1LG11	6116872	6117011	3.30222
Cp4.1LG11	6130181	6130460	3.40993
Cp4.1LG11	6153321	6155037	3.71610
Cp4.1LG11	6158995	6159469	3.18302
Cp4.1LG11	6169844	6170323	5.12983
Cp4.1LG11	6236518	6236666	3.22077
Cp4.1LG11	6237005	6237417	3.04727
Cp4.1LG11	6255464	6255687	6.75033
Cp4.1LG11	6267395	6267692	3.85451
Cp4.1LG11	6281642	6281851	3.09879
Cp4.1LG11	6281642	6281851	3.00742
Cp4.1LG11	6286111	6286679	3.97561
Cp4.1LG11	6287892	6288135	3.53644
Cp4.1LG11	6288718	6290404	4.32534
Cp4.1LG11	6288718	6290404	4.40920
Cp4.1LG11	6295376	6295687	3.34083
Cp4.1LG11	6324326	6324673	5.47653
Cp4.1LG11	6331798	6332176	6.12185
Cp4.1LG11	6340391	6340549	3.26260
Cp4.1LG11	6340391	6340549	3.93064
Cp4.1LG11	6340391	6340549	4.61558
Cp4.1LG11	6341176	6341617	4.71468
Cp4.1LG11	6341176	6341617	4.94438
Cp4.1LG11	6341176	6341617	5.33941
Cp4.1LG11	6341176	6341617	3.89709
Cp4.1LG11	6341176	6341617	3.82808
Cp4.1LG11	6413969	6414113	3.38941
Cp4.1LG11	6444352	6444504	3.71418
Cp4.1LG11	6450458	6450599	3.49480
Cp4.1LG11	6500422	6501047	4.18770
Cp4.1LG11	6541470	6541654	4.71212
Cp4.1LG11	6797788	6798122	3.70108
Cp4.1LG11	6832236	6832455	3.49880
Cp4.1LG11	7002715	7003574	3.31248
Cp4.1LG11	7002715	7003574	3.25070
Cp4.1LG11	7052251	7052312	3.24062
Cp4.1LG11	7052312	7052404	4.43453
Cp4.1LG11	7052456	7052682	7.53925
Cp4.1LG11	7052456	7052682	4.98168
Cp4.1LG11	7052456	7052682	4.18007
Cp4.1LG11	7057776	7057820	3.35444
Cp4.1LG11	7057820	7057915	5.62164
Cp4.1LG11	7057820	7057915	4.69391
Cp4.1LG11	7057820	7057915	4.44653
Cp4.1LG11	7057820	7057915	3.57281
Cp4.1LG11	7060798	7060835	3.01054
Cp4.1LG11	7071331	7071528	4.63155
Cp4.1LG11	7072120	7072364	3.51407
Cp4.1LG11	7073753	7074381	3.79548
Cp4.1LG11	7074846	7075026	4.07619
Cp4.1LG11	7074846	7075026	3.69211
Cp4.1LG11	7075160	7075225	3.19497
Cp4.1LG11	7096587	7096861	5.03887
Cp4.1LG11	7101667	7102049	3.32426
Cp4.1LG11	7207233	7207430	3.14115
Cp4.1LG11	7207233	7207430	3.18030
Cp4.1LG11	7273762	7274187	3.70503
Cp4.1LG11	7314692	7317022	3.85279
Cp4.1LG11	7317022	7317355	12.40063
Cp4.1LG11	7324498	7324663	4.68340
Cp4.1LG11	7341893	7342216	3.01007
Cp4.1LG11	7351089	7351270	3.62711
Cp4.1LG11	7351089	7351270	3.43936
Cp4.1LG11	7560203	7560419	3.44800
Cp4.1LG11	7576633	7576760	3.08612
Cp4.1LG11	7576760	7576912	5.62550
Cp4.1LG11	7576942	7577050	5.45987
Cp4.1LG11	7578611	7581115	3.35295
Cp4.1LG11	7578611	7581115	5.48966
Cp4.1LG11	7582733	7583244	3.71076
Cp4.1LG11	7582733	7583244	8.72476
Cp4.1LG11	7582733	7583244	12.19607
Cp4.1LG11	7582733	7583244	28.15282
Cp4.1LG11	7583244	7583295	6.25113
Cp4.1LG11	7583392	7583565	4.90746
Cp4.1LG11	7584169	7588127	3.67742
Cp4.1LG11	7593932	7594368	7.03292
Cp4.1LG11	7602853	7604156	3.77894
Cp4.1LG11	7606702	7607730	6.69246
Cp4.1LG11	7612369	7612604	4.23528
Cp4.1LG11	7629806	7630324	4.94770
Cp4.1LG11	7633978	7634819	3.81843
Cp4.1LG11	7648263	7648403	4.44254
Cp4.1LG11	7659465	7659798	4.75192
Cp4.1LG11	7659465	7659798	4.88420
Cp4.1LG11	7659465	7659798	3.50984
Cp4.1LG11	7660093	7660298	4.10278
Cp4.1LG11	7661581	7661862	6.12601
Cp4.1LG11	7675683	7676085	3.00086
Cp4.1LG11	7714831	7715005	3.18846
Cp4.1LG11	7717150	7717383	3.12069
Cp4.1LG11	7717150	7717383	3.12714
Cp4.1LG11	7717150	7717383	3.24588
Cp4.1LG11	7732179	7732506	4.07197
Cp4.1LG11	7733611	7734355	26.43736
Cp4.1LG11	7741298	7741666	4.79816
Cp4.1LG11	7741298	7741666	4.19375
Cp4.1LG11	7747017	7747461	3.13492
Cp4.1LG11	7755026	7755537	7.39137
Cp4.1LG11	7755967	7756422	4.70532
Cp4.1LG11	7755967	7756422	3.50749
Cp4.1LG11	7756422	7756856	3.02431
Cp4.1LG11	7766448	7768748	3.12083
Cp4.1LG11	7772000	7784662	72.67704
Cp4.1LG11	7772000	7784662	62.13444
Cp4.1LG11	7784905	7786975	6.11290
Cp4.1LG11	7812404	7815932	3.71753
Cp4.1LG11	7880068	7881696	3.41734
Cp4.1LG11	7881696	7881975	3.32519
Cp4.1LG11	7992696	7992917	3.13272
Cp4.1LG11	8085995	8088930	3.73724
Cp4.1LG11	8514320	8515376	4.69264
Cp4.1LG11	8616997	8619099	4.24728
Cp4.1LG11	8836502	8836682	3.48685
Cp4.1LG11	8842609	8842895	6.69540
Cp4.1LG11	8884807	8885208	3.06211
Cp4.1LG11	8884807	8885208	3.09240
Cp4.1LG11	8885223	8885556	4.67257
Cp4.1LG11	8885556	8885792	3.22864
Cp4.1LG11	8885556	8885792	3.54282
Cp4.1LG11	8885957	8886316	3.44211
Cp4.1LG11	8901505	8902123	3.03826
Cp4.1LG11	9033476	9035292	4.34183
Cp4.1LG11	9033476	9035292	5.15703
Cp4.1LG11	9037438	9037803	3.78856
Cp4.1LG11	9138034	9145011	3.28378
Cp4.1LG11	9168103	9168158	3.49258
Cp4.1LG11	9169721	9170104	10.00224
Cp4.1LG11	9169721	9170104	15.69471
Cp4.1LG11	9424146	9424433	3.26240
Cp4.1LG11	9424146	9424433	3.00416
Cp4.1LG11	9673825	9674071	3.48832
Cp4.1LG11	9804021	9804384	3.55637
Cp4.1LG13	15219	15408	3.10380
Cp4.1LG13	79584	79889	3.29255
Cp4.1LG13	79584	79889	3.30765
Cp4.1LG13	597598	597825	3.05023
Cp4.1LG13	597598	597825	3.22926
Cp4.1LG13	639377	639775	4.91917
Cp4.1LG13	755080	759030	8.76303
Cp4.1LG13	982185	983029	4.16057
Cp4.1LG13	982185	983029	4.19397
Cp4.1LG13	1287444	1287898	4.20698
Cp4.1LG13	1288476	1288493	3.13539
Cp4.1LG13	1399470	1400096	5.45722
Cp4.1LG13	1445726	1445892	3.10074
Cp4.1LG13	1445726	1445892	3.37933
Cp4.1LG13	1542219	1542441	3.24038
Cp4.1LG13	1593737	1594460	3.60919
Cp4.1LG13	1691917	1692149	4.01141
Cp4.1LG13	1701570	1702608	3.09413
Cp4.1LG13	1786177	1786276	3.22577
Cp4.1LG13	1814810	1815025	6.13766
Cp4.1LG13	1881665	1881857	3.26307
Cp4.1LG13	1881665	1881857	4.92471
Cp4.1LG13	1909626	1909654	4.00084
Cp4.1LG13	2009135	2009911	3.01444
Cp4.1LG13	2088456	2088902	4.84666
Cp4.1LG13	2088456	2088902	5.12830
Cp4.1LG13	2119815	2119937	3.35999
Cp4.1LG13	2125393	2125779	3.22000
Cp4.1LG13	2136043	2136222	3.26000
Cp4.1LG13	2136043	2136222	3.49717
Cp4.1LG13	2136043	2136222	3.44676
Cp4.1LG13	2143259	2143511	4.41053
Cp4.1LG13	2199432	2201209	13.82848
Cp4.1LG13	2199432	2201209	13.32349
Cp4.1LG13	2271301	2271396	5.08434
Cp4.1LG13	2338837	2338967	4.94065
Cp4.1LG13	2338967	2339047	3.70250
Cp4.1LG13	2341625	2346667	4.36637
Cp4.1LG13	2365422	2365534	3.20701
Cp4.1LG13	2366486	2366705	5.55542
Cp4.1LG13	2367011	2367412	6.06351
Cp4.1LG13	2441956	2442090	3.38925
Cp4.1LG13	2578061	2578292	3.74117
Cp4.1LG13	2830979	2831042	3.20989
Cp4.1LG13	2839029	2839578	6.59644
Cp4.1LG13	2839029	2839578	5.81503
Cp4.1LG13	2839029	2839578	6.93939
Cp4.1LG13	2862233	2866279	9.41328
Cp4.1LG13	2875266	2875452	3.31638
Cp4.1LG13	2875659	2875705	3.13228
Cp4.1LG13	2878298	2878363	3.16905
Cp4.1LG13	2878438	2878538	3.25678
Cp4.1LG13	2878538	2878650	3.40000
Cp4.1LG13	2886957	2887522	6.72154
Cp4.1LG13	2889469	2889567	3.96887
Cp4.1LG13	2892107	2892305	3.97478
Cp4.1LG13	3024795	3024956	3.61677
Cp4.1LG13	3025890	3026191	6.59007
Cp4.1LG13	3026282	3026466	4.68522
Cp4.1LG13	3026282	3026466	3.99988
Cp4.1LG13	3026677	3027034	3.91271
Cp4.1LG13	3027411	3028106	14.08857
Cp4.1LG13	3029011	3029431	3.24481
Cp4.1LG13	3029011	3029431	3.65519
Cp4.1LG13	3029932	3030145	5.68978
Cp4.1LG13	3030228	3031252	7.21764
Cp4.1LG13	3030228	3031252	4.34462
Cp4.1LG13	3030228	3031252	4.07223
Cp4.1LG13	3030228	3031252	3.96340
Cp4.1LG13	3031428	3031787	3.01925
Cp4.1LG13	3036731	3037001	3.73103
Cp4.1LG13	3038189	3038440	4.08897
Cp4.1LG13	3038440	3039708	3.82299
Cp4.1LG13	3038440	3039708	3.34886
